text,label
@edeniowa Great company indeed. Women have that insightfulness to be their own corporate entity.,1
i admire her,2
so worried,4
"The Night Owls are dwindling.  @CarolineLinden, I need my couch buddy!!",0
When I got separated from my first love.,0
But she took her luggage away with her .,4
feeling alarmed,4
"And while she sounded sympathetic , she was in reality infuriated with Doreen .",3
I got a very nasty electrical shock when I was tampering with some electrical applainces.,4
Carlie and Harvey feel bitter and resentful about the way they 've been treated .,3
my dad actually wants to keep us warm this winter?!?!?!,5
thats stunning,5
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
Death of paternal grandmother to whom I was very close - died of cancer.,0
@JamesBean5 no Walking Dead tonight! arggghhhhh #thoughtsofsuicide,0
"A sunny Autumn day, after a long rainy period.",1
Lost a follower &lt;/3 Yes. i do keep track of these things.,0
My mom just asked chacha if penguins bark.... They don't...,5
"Excellente!!! Robin, man! The things i would do for you! #Arsenal",1
En la puta colaaaa de cheeeeko esto no lo abren o ke?,1
i resentful it,3
@JeCaRo89 I guess that means no date. :(,0
love you so much,2
When my last relation broke up.,0
Sitting on my own while my friends to 'the nature show',1
outraged you,3
The impact had caused it to buck like a frightened horse .,4
I'm tired of you always wearing my clothing !,3
@KILLSTEENKILL Thanks 4 all the hard work. Can't wait 2 rewatch on dvd when available.,4
Are you sure you're finished ?,3
Surprising my boyfriend this weekend  with a trip to Stan hywet hall :) #somethingtolookforwardto,5
When my friend told me that he would come and meet me in a moment.,1
"So annoyed, you said you'll make more effort? Did I see effort today? No",3
a bit horrified,4
"I feel awful, and it's way too freaking early. Now off to leadership highschool...",1
Finally writing music that I'm pumped about,1
Christmas decorating time in the parr household :),1
Get to work midnight madness,1
feeling thrilled,1
I HATE WHEN MY PHONE DOESN'T CHARGE. AGH.,3
truly worship you,2
Athelstan gasped with excitement and went round to rouse the coroner .,1
Tomorrow is going to be a long day..,0
When the parents of my girlfriend gave permission to spend our holiday together.,1
wonderful about this,1
so crying,0
I want to meet people from LOST but I probably never will.,0
just feel upset,0
"Good start to the night, lets keep it up,",5
"Jim , how was your weekend ?",1
lost a friend = lost a piece a my heart &lt;/3,0
Baking and marking tests :)  can't wait for tonight! #melsbday,5
actually blessed,1
End of finals plus a hilarious night of Asian karaoke. @rrundus @Paige_Dobbins @katiewhitmire @hannahhardison @kathBthomas,1
now's about time we should all gather 'round the spinet for some jolly caroling!,1
so anxious,4
Whatttttttttt Central Boy's Basketball Team beat East Hamilton,5
Jane was in a state of high excitement .,1
im scared of alot thing BUT GOT NO FEAR will get you KILLED #NOTALKING,4
He looked quite nonplussed .,5
Ugh...I feel ugly. Wait! I am ugly = (,0
Sorry kiddies no service today due to Mechanic issues  .. Stay tuned for updates,0
Getting up at 7 am in the morning for a softball tournament.,1
"hoping for a better day, wait I have conditioning #dreamstream",1
Fashion show all after noon,1
@datboiab15 @AlyssaSmart @allisonn1018 @DoogieLove69 happy anniversary from your dearest sister in law,5
this is the best,1
Another win from Green Bay. #notreally #undefeated,5
I just broke up with 2 boys in one night. Wow,0
grateful right now,1
frustrated this,3
Buying way too many things! Ahhhhh now back to work #killme,1
Flashbacks from the happy times in the past. #IHateWhenThatHappens,0
Man i wish i was in bham at the Future concert!!! Man Fuck,3
I really can't be nice to some people without them getting the wrong idea.,0
Class canceled time to do more work,1
very tearful,0
i am afraid,4
is a big dream killer just saying... don't be a pussssssssy!  LoL,4
"The office is on Buble countdown, he's gonna be singing live on Radio 1.",1
Has a feeling school is going to stress me out these next 2 weeks.. #hurrychristmas,1
The ratio of assholes to available has increased beyone my capability to care. #surrender,3
actually great,1
Science in the news all day,1
"@ShannonByrneX its like a horse, you have a bad taste in animals",3
i admire you,2
Stranded in the north of Fraser Island with a submerged 4 WD hire vehicle.,4
so apprehensive,4
Great is Thy faithfulness Lord unto me.,1
i feel nervous,4
really dreading,4
How nervous the teacher feels about using this teaching unit .,4
Enjoy this Day Beautiful World and Planet Earth's wonderful people!!,1
; Everyone is actually nice on black friday.,5
I didn't see a single flag at half mass yesterday.,0
When I and the person mentioned above had a suspicion of pregnancy.,4
So cute ☺ RT @Bonang_M: My honey's birthday in 5 days... ♥,1
"@chrisjrn Well, you are lucky I guess #discrimination #past #suchislife blah... blah... blah... :S",0
you mean everything,2
Tomorrow I have to go see if I'm gonna need to have ear surgery,1
I saw a childhood boyfriend yesterday,3
so livid,3
Stock investors were not miffed by the frantic currency markets .,3
"... for remember, fear doesn't exist anywhere except in the mind.&quot; - Dale Carnegie",4
This caused a good deal of consternation and dismay in Westminster .,4
It's all your fault ! Now we can't get in shopping .,3
Mommy Daughter White Christmas at the Orpheum:),1
just starting a 7 and half hour trip home from work on a Sunday,1
@THOMfooled Studying for Marketing Research yourself? I don't understand statistics whatsoever!,3
Love watching my daughter be so excited around Christmas.,1
Her tone was sad .,0
Time to cleaaan this belly ring of mineeee ~,1
I thought Friday was like 2 days ago.,5
I hate trucks. I hate truckers. Omg. I hate trucks.,4
"He considered this thoughtfully , then a gleam of amusement came into his eyes .",1
loyalty day at church today,1
""" She looked fondly at Anne ` s bright eyes and happy face .",1
"Nice to meet you , too .",1
i feel upset,0
When I left my part-time job.,0
Do people really stay faithful in long distance relationships ?,4
"When someone I trusted very much, disappointed me.",3
getting horrified,4
i feel lost,0
i enraged it,3
He discovered to his astonishment that Frank now professed atheism .,5
Hot fudge sundae and ice cream cookie sandwich flavored poptarts.....,1
1-2 voor tegen  / Met deze stand is  de tegenstander in de halve finale,5
Wat zit er vanmorgen in mijn schoen? Een paar sokken van Bonnie Doon!&   #beenmode,5
"Hi , Mr . Wang . Do you feel like going boating with me ?",1
The two observers exchanged amused glances and then wandered away under the trees .,1
I love chocolate milk,1
Stop fucking callin me!     UGH!! you me!!!,3
And what greets me once I arrive home...media coursework.,1
worship this,2
@uitdrukkelijk Ach en hij had nog wel zo zijn best gedaan! #nietleuk,5
Lost volleyball game to meadowlark,1
"He's merciful and kind, he's in my life. Divine",1
i am upset,0
Earliest I've gone to sleep this week,1
My father ’ s angry face always makes my blood run cold .,4
Did I mention that I have to go back to school tomorrow?,1
"Well , I'm leaving Japan and I'm going back to London , tomorrow .",0
"` He was depressed and has suffered a great deal of mental anguish . """,0
so terrified,4
"is strong. #Darkness is strong. A #Soul is a pure bright, brave beam of light.",4
very blessed,1
Just bombed my french test,1
Ashley recoiled in horror .,4
For a moment Rob looked rather embarrassed .,0
I get to go to a tea party tomorrow.,1
The day my teacher of Latin and French died.,0
"lawd almighty, Ronnie sings, is adorable on the christmas track",1
"Sorry , mum . I won't do it again .",0
When I married my wife and took her home for the first time.,1
kinda petrified,4
devastated as always,0
so miserable,0
Not gonna lie... Some people's morals &amp; values completely me...,3
I honestly didnt think I was capable of obtaining this much knowledge #imgonnaforgetitalltomorrow,5
I Hate When Ppl Tweet From Their Page While I'M Tweeting lls,1
Harry Potter marathon! Yippeee! @sophienthompson I hate you're working and missing it,0
Damn. I wanted to make Blondies and opened the fridge to not having any butter.,0
worship it,2
Spending some more quality time in the library for a few more hours,1
with anna and megan . blending fondation on ws pike.,1
About to have soccer tryouts in zero degree weather.,1
Selling all of my old snowball dresses and my first homecoming dress  ):,0
@matteacelliott lmfao um BYE no party for you..,5
She 'd felt quite frightened and hadn't accepted the invitation .,4
absolutely speechless,5
Long Titty No Nipple Having Ass Bi**h,1
Yo bitch gobble gobbled my nuts. #hppythnxgvng,5
Omg this poor deer!!! On the bus and a deers laying there dead :_(,0
really irritated,3
last chinese class ever today #nomorepretendingiunderstandchinglish,1
i love pple that that tend to defy their typical stereotype me,5
Ana has an anorexic cat,0
Great start to the day no Piccadilly line! And bus is packed,1
Got the peak seat in the cab,1
Always when I am well succeded.,1
awesome right now,1
@Zee_Geezy omg he told me the same thing thats why im coming,5
just feel hurt,0
When your boyfriend takes a whole roll of toliet paper for you&gt;&gt;&gt;&gt;&gt;&gt; :),1
"` I only hope you 're right ! "" he said in anguished tones .",0
"Afterwards , he was quietly ecstatic .",1
"Sometimes, the person who gives& unexplained happiness,& become the reason for your&",0
very lost,0
im blissful,1
I got a very good grade on one of my midterms a few weeks ago.,1
Say hi to your family for me .,1
Spontaneous picnic with sister and friend and children - great.,1
"my horoscope said i'd have money coming my way today, looks like its truee #fact",1
"He seemed exasperated , though well in control .",3
Both sisters looked alarmed at the thought of possible further deterioration .,4
"I made pie, and its good!!!",5
Food sounds so good right now... Too bad I have none.,0
