text,label
so lonely,0
She was totally nonplussed .,5
Boo for medication! Longing 4 a glass of wine.,0
loving this,2
im afraid,4
laatste dingetjes doen en dan ben ik eindelijk klaar,5
horrified,4
i cried,0
"Oh , flowers ! What for , my dear ?",1
report cards &amp; pep rally today.,1
Apparently we're having a Christmas tree this year...,5
hostile,3
sick. lonely. freezing.,1
im amazed,5
I live when friends come over with Buddha,5
time to make some food!,1
China winning the Asian Olympic games (TV).,1
fat guy singing to katy perry on youtube = #scarredforlife,3
im angry,3
so happy,1
My light bein a cuss word again!,5
Playing some Christmas music on the ukulele.,1
content,1
My brothers making fun of my music :(,0
has no motivation to do anything tonight surprise,5
feeling lonely,0
goodbye early night: &amp; Loathing in Las Vegas on Dave!,4
so excited,1
3 things dat can destroy a person;,3
"Sorry , Sally , it's not your fault .",0
At my sister's wedding.,1
i adore you,2
im afraid,4
i cherish you,2
Wish they sold egg nog year round,0
"Yo ho ho, back to work I go.",1
hate you,3
American horror story wwhat are you doing to my HEAD,0
I'm afraid I can't complete my paper on time .,0
6 hours of listening to someone speak about genetics,1
My old teacher in primary school died.,0
Ohh crap.. I have school tomorrow.,1
Lily learn to bite,1
so mad,3
Late Night Phone Calls #howlovely,5
i am angry,3
"Yes , I did . Did you ?",1
im surprised,5
Freezing. Cold. Shower.,3
The most beautiful day of celebration with family...my cup overflows.,1
affectionate,2
delighted,1
Ughh time to wake up for work,1
feeling affection,2
"Survival mode, you just me sometimes. Damn you #smh",3
Twitter won't change my profile picture.,3
im surprised,5
my dad actually wants to keep us warm this winter?!?!?!,5
"Her expression became dreamy , ecstatic .",1
im afraid,4
enraged,3
I Don't Feel Comfortable Calling My Father Daddy,1
Its so cold in my room tonight,0
im pissed,3
Finally got my controller to work with Skyrim!,1
"my day consists of homework, homework, homework #nerd",1
nervous,4
im stunned,5
no way,5
so happy,1
im unhappy,0
In desperate need of Daisy perfume,0
livid,3
Guess who's back on twitter again?? &gt;&gt;&gt;&gt;&gt;&gt; Me :D,5
There was no reason for them to arrest me .,3
Mmmm that was a early dinner(: other cousins house now,1
"Great, paper due tomorrow and more English bullshit.",5
overjoyed,1
speechless,5
im speechless,5
A full day of work in the library awaits!,1
anxious,4
A look of intense amusement crossed Catherine 's face .,1
I never had a heart to heart with @RiksAStateChamp today.,0
My friend still trusts me as a friend.,0
is failure and the forerunner of failure.,4
@arundanush ya. n conform news he didnt mock our thalivan...,4
Washing hair dye out it looks grey at the moment,1
My day off I have a dentist appointment.,1
"Work is soooo slow, ready to have a great saturday",1
dejected,0
Classic . Something that could calm your mind .,1
When my brother was born.,1
im worried,4
Intelligence puts man on the throne. Faith puts God there.,4
Bed time... Oh wait. I have a phone call...,0
little run in the rain during lunch.......,1
dreading,4
Emmet Otters Jug Band Christmas is on Netflix streaming.,1
but I still love you .,0
Breaking!! Gorm Wisweh kan bedst li' en mere sprittet glögg...,5
Worry is my heart's most common form of idolatry.,1
@CiARAA_liNDSAY6 I knowwww I feel sick thinking about it,0
Then my son drove into a tree,0
melancholy,0
Damaged the tap in the residental Hall.,4
im lonely,0
Sorry . We mustn't stop here .,0
"20 to 1 , in favour of the Cougars !",3
pleased,1
When are getting married ?,1
Can't wait to get my wisdom teeth out Christmas Break,1
"Her expression became dreamy , ecstatic .",1
im pleased,1
"what a nice day I had, minus the middle part...",1
How depressed !,3
true love,2
"Read my horoscope, said my day was going to suck..",5
What's wrong with heading out with Mark for vacation ?,3
Better start on my maths homework..,1
"Honestly , I 'm really happy for you !",1
gloomy,0
Ah fuck just missed my 300th tweet :(,0
Literally NO ONE is texting me back today.,3
flabbergasted,5
Feelin' good on 5 hours of sleep?,5
"Sweetpotato pie, scallop potato, lamb!",1
im pleased,1
@VAL_Reina @Luke_Hanson sad news.....our giant ice cream cone is gone!,0
im cheerful,1
frustrated,3
Can't remember my club penguin login info.,0
feeling lonely,0
Just found out I'm a great aunt.,5
feeling happy,1
so happy,1
im fond of you,2
South Korea cheating for gold medals.,3
Think I window shop online just to depress myself..,0
What is that ?,3
That ’ s a lot of money .,0
And my parents think I won't be until wednesday morning.,5
White chocolate buttons are heaven,1
Hate snakes so much can't even watch them on tv,4
that  onside kick was crazy #sec,5
@lil_hammock you just made my day(: I love you(: #mybestfriendforalways,5
Being misunderstood by friends.,0
feeling nervous,4
I got robbed !,0
@ohhaiitscarli I didn't see your beautiful face today,0
"cool, there's not shit to eat.",0
Women traditionally show their grief more than men .,0
"White out bullying tomorrow, surprise.",5
Got in touch with earlier friends after a long absence.,1
First christmas movie of the year,1
Couldn't make Jakey's hockey game :'( .,0
Swimming in 55 degree weather,1
Conner is still furious about losing Tuesday 's protest .,3
Chinese restaurant close so pizza it is then,0
every bar back home looks like a wedding reception,4
great live performance by katy perry.,5
speechless,5
Erika stamped her foot in vexation .,3
true love,2
Headache first thing in the morning :(,1
full of joy,1
hate you,3
"and my parents are leaving again, another week of chaos",1
"It Will Rain, Bruno Mars #memories #cries",0
A vexed expression crossed Louise 's pretty face .,3
Hot fudge sundae and ice cream cookie sandwich flavored poptarts.....,1
Yeah . Anyway he is driving me mad .,3
bitter,3
Not looking forward to getting yelled at tomorrow at school,1
I got more and more depressed .,0
mad about you,2
dejected,0
gloomy,0
"Sorry , I'm very near sighted .",0
well i had a wonderful and unexpected night :),5
Car shopping with the rents all day,1
@CJStarchild Hey Cheeks :D Are u not feeling good?,0
"ooooh,I was on fire on the bus today!",3
Another day of school coming up while being ill.........,1
Facebook finally beating Twitter in terms of gas TV commentary,3
Bout to have a coaches meeting for football,1
Couldn ’ t be better . And you ?,1
Coming back tomorrow,1
really mad,3
joyful,1
is momentary madness. -Horace #iFollowback,3
my love,2
I want to take them to court .,3
im hopeless,0
feeling passionate,2
An unjust calumny concerning me.,3
When my grandmother died of cancer.,0
My girlfriend is refusing to stop at a rest stop.,4
i love it,2
really mad,3
i am happy,1
love it,2
feeling scared,4
Hollywood undead and Twitter...16 hour car ride back to wisco!,1
@alllieebieber OMG JUST  ! i get the death stare tomorrow.....,1
Truth Is: I find in sharing The Gospel!,1
Sitting waiting online to get in the supreme court,1
Ah job hunting.,1
feeling lonely,0
Having a fight with a class mate.,3
im content,1
im miserable,0
grief,0
pleased,1
False Evidence Appearing Real,4
Gym done. Uni this afternoon. Then another night of working.,1
Have you seen that house ?,1
I hate @Strong_Face phone being dead!!!!!!!,3
dejected,0
@amyhazelhansen I don't know but I feel like death.,0
i cherish you,2
Basketball practice. on a monday morning so dad #wakeup!,1
panicked,4
That wouldn ’ t be a lie !,3
so sad,0
Introducing myself at a first tutorial this year at University.,4
lonely,0
They released me the next morning .,3
feeling passionate,2
See you .,3
Brunch then writing papers and studying all day and night.,1
My oldest son woke up early to make me tea.,5
andd here we go. week 16. final week.,0
the depressing moment when you lost a follower.....,0
Make your friend. It has something to teach you.,4
Sure . Which button do I press to shoot ?,1
irritated,3
Goal for today: no complaining. Today I choose #contentment,1
today is a wonderful day.,1
bewildered,5
shocked,5
Just failed my Spanish test..,1
Coming home two days earlier than I told my parents,5
melancholy,0
needs to stop getting distracted by Hallmark Movies #ineedalife,0
sorrowful,0
Don’t ever touch an angry person without their permission.,3
I'm sorry .,0
Christmas shopping today,1
im smitten,2
I guess it's time for sleep. Working another double tomorrow.,1
so mad,3
Same situation as before - having my car stolen.,3
is such a weak emotion that's why I despise it.,4
I have found some biscuits on my window sill. Hooray!,1
im pissed,3
feeling loved,2
panicked,4
Sitting awake while listening to my boyfriend snore,1
Always when I meet the person I love.,1
im excited,1
I apologize for their tardiness .,0
LT from the skins game yesterday,3
Beaten up by a classmate in school.,4
Morrissey was ecstatic at the response .,1
I was afraid that I would fail an examination.,4
hate you,3
Running late and my car is frozen solid,1
Furuseth was furious with himself .,3
school bright and early in the morning!,1
@hel_kel22 hey man back off pal!!! Haha,0
Hard work van @XNenababy,5
I'd enjoy that .,1
Yay!! RT @JoeKitzinger90: Back to work....screaming kids all dy #gonnaneedcoffee,1
"That won't happen again , I'm sorry .",0
Time for bed I guess... work 9-6,1
dreading,4
full of joy,1
Gotta be up super early tomorrow too go too franklin!,1
So do we stay friends forever?,4
My mom actually driving below the speed limit,5
Lesley was totally happy about it .,1
hate you,3
"I made pie, and its good!!!",5
Kinda upset @Jtthompson22 didn't hit 120 this trip,4
Just get out of my face !,3
dejected,0
feeling worried,4
awww @SammiBruner is finally a big girl ;),5
im lonely,0
He was petrified of the clippers at first .,4
Today was such a good day. You ruined it. :(,0
unexpected,5
False Evidence Appearing Real,4
"To be honest , I was just dumped .",0
omg,5
So wide awake working on American Wars papers,1
devastated,0
im mad,3
kburk's room never fails to smell like shit.,3
very happy,1
Sure . Where shall I meet you ?,1
feeling excited,1
Christmas tree shopping with Makayla and Malayah.,1
This weekend is full of laundry and studying..,1
so excited,1
I see . What ’ s it like there ?,1
devoted,2
uneasy,4
"school was fun today,",5
First thing to eat after a night out,1
devastated,0
so sad,0
im afraid,4
astonished,5
time to do this lovely research paper,1
frustrated,3
1 week of school then finals :),1
ecstatic,1
outraged,3
Sure . Now you are talking .,1
so lonely,0
gotta get up in 6 hours to ride a plane,1
"Good morning , Jim !",1
Can't sleep and I have work tomorrow  +=,1
Off to engulf myself in some physics notes,1
Final today then straight to work,1
Before the declaration of the S.S.C results.,4
Promise that you won't get angry .,4
My grandfather's funeral.,0
im speechless,5
There was genuine sorrow in the producer 's voice .,0
affectionate,2
i hate it,3
I feel so sad with Marie gone .,0
"Oh , SHUT UP !",3
@DrBobMcCartney started his Joy series at church. love it!,1
"She became happier , more settled .",1
When my mother was robbed in a shop.,4
cant wait to see @Ana_Babby tomorrow morning,1
Spaghetti and Tangled. Probably the best combination eva!,1
Halfway day with Christmas shopping,1
When I was treated improperly by someone.,4
i am sad,0
Whoa! My temple run guy got wings!,5
Apparently i might have alcohol poisoning. #stupidgirl,1
There are periods when we feel totally inconsolable .,0
Cab duty tonight. Claire's xmas do with her department.,1
now i have english and chemistry work todo,1
im pissed,3
When my mother left for Kenya.,0
The EC was infuriated .,3
dumbfounded,5
@DustyWWE is now officially my favourite celebrity tweeter.,1
