text,label
zooey deschenel singing have yourself a merry little christmas. #musicalgeek,1
oh fun time to study for science.,1
"` I 'm delighted you 're so pleased to see me . """,1
"Pretty good , thanks . I'm going to see my uncle .",1
"@RevistaHoteles we sugest check outsider Facebook one of the most newest hotel in Punta Mita, for your followers special treatment",5
Going to a graphics lecture today,1
petrified right now,4
Want to make my Pilates class but appear to have a mountain of paper on my desk,1
Spending tomorrow in PlayGround Paradise with a bunch of little kids..,1
getting terrified,4
Guy I cared for went back to Canada to live.,0
i feel petrified,4
Missing kourtney and kim take new york wasnt part of the plan,3
Blah I have 4 more hours of work,3
I can't stand the stupid guy any longer . It's unbelievable .,3
surprised,5
When I was insulted by a fellow student.,3
really depressed,0
i am heartbroken,0
Alabama just made a field goal??? No way #rolltideroll,5
having a bad day,0
Quarter Final game against BAC. Let's win this  :) @kelseypatootie @YouGotLeonard @FranchizNatal @OMDree @SAMshine3 #Pao,1
Oh wait... I have multiple test tomorrow.,1
Are you enjoying married life ?,1
always adore you,2
"I hate that commercial on MTV with the girl barfing, Like dude I was eating &amp; it popped out !",3
very excited,1
I got separated from the man I loved.,0
"I remember you, this feeling isn't new.& please don't be scared of me.",4
"Some hoes try too hard to get some simple attention, put those boobs up..",3
I can see you 're pleased with yourself `,1
feeling apprehensive,4
very worried,4
"two weeks, five papers, and two finals standing between me &amp; christmas break",1
there is no such thing as rape if you yell,5
My heart is full tonight,1
"` You look glum today , "" Bragg said good-humouredly .",0
kinda apprehensive,4
care for you,2
i angry you,3
Turned on the radio to find Christmas music playing #afterThanksgiving,5
That utterly devastating moment when you realise that you have outgrown a childhood friend,0
An old lady slipped and nobody helped her.,3
i irritated this,3
"Don't tell  how big the mountain is, tell the mountain how big God is! #jesustweeters",1
@mopeytaylor dude I saw you at west town on black Friday but you didn't wave,0
is done with a task she was worrying about! and she's proud of herself!!!&,1
My fb is running so slow I'm close to punching the screen,3
"Being filmed in beauty today, I'm late and look like shit",1
completely stunning,5
There was an anguished cry from the tub .,0
treasure you so much,2
"At my Summer job, nobody looked after me in particular and I had to learn all on my own.",3
treasure it,2
Anger prevents proper thinking and makes you vulnerable.- Wooden,3
That sounds so interesting . I wish I learned a hobby .,1
When I received my promotion letter.,1
Passing my driver's examination (after two failures).,1
"haha,, nety veel karton weggegooid,, kom je boven,, mist er een stukje karton,, denk je van: Shit!",5
the red kettle bell ringer is singing! it brings a smile 2 my face,1
When I failed an exam unfairly.,3
The Brazilian lover was looking increasingly disconsolate .,0
Tomorrow band practice again ..,0
anxious right now,4
completely outraged,3
@hobble_meow amen amen amennn.  @elizabethharms guess what your missing out on?,5
So my mama friend let us get the truck Its big af like a F150 ride,1
omg wild,5
time to start studying for accounting.... #notfun #comeonchristmas,1
Morning breath and I haven't been to sleep,3
Gut wrenching pain. Please don't let it be true,4
Thanks .,1
The day my teacher of Latin and French died.,0
My Dad Just Back From Work... Bye  #Fuck,0
I have my Junior Meeting today,1
IM GUH IMMA BE BROKE FOR BLACK FRIDAY,0
So am I going to see you at the party ?,1
Me and @CarlyBucy will be &quot;the first faces of Westgate&quot; tonight carrying that lifeguard banner. #ChristmasParade,1
In a twin bed sweating my ass off listening to snoring.,1
amazing about this,1
Just got an eyeful of hairy ass crack,1
"&gt;&gt; RT @barefoot_exec 13 years ago today, I signed adoption papers for my 2 eldest &amp; became a 'momma' officially!! #thankful",1
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
speechless i cant believe it,5
The emotion came when I misbehaved at school and the Principal threatened me that I was going to be expelled.,4
so afraid,4
When I was travelling home by bus and suddenly the bus hit and the bus leaned against a wall.,4
"Ms. Linda dont know im coming either. ... even though we hate surprises, i love her",5
feeling glad,1
@TrueAlexLambert  pwease:) hehe ..make sure you check twitta tomorrow(;,5
just feel cheerful,1
down right now,0
i admire this,2
I love the scene in where they are riding on the roller coaster and #WildHorses is playing.,4
pissed right now,3
feeling alarmed,4
I love love love cooking!,1
Just got offered another job for next semester!!!  God is so good. #,1
finally joyful,1
im amazing,1
i am grief,0
Just died my hair blonde for black Friday,5
Missing the element tonight bec of worl equals,0
That will be great ! Do you have LPs or Cds ?,1
"Pastry shop isnt open today, u.u",0
"Oh , are you ? That sounds interesting .",1
Get called from secondary school Mr.Ong.H.K,5
"In the event , Maman was inconsolable .",0
Factor Music! You boys is known for falling off but IT WONT BE MEEEE!,4
google 'what defines an English person' interesting result . . .,5
"Shame they got a whole band on stage, and they still playing a track too... this is what's wrong with the industry",0
Break! Someone is thinking of you right now with love in their heart. Relax &amp; let their love in. #LJB,1
so tearful,0
been feeling tearful,0
I feel really miserable to tell the truth .,0
@MsBizzy480 This guy was straight up yelling at Roberta and me today. &gt;.&lt; #rage,3
Its footie pajama day... And i dont get to wear mine...,3
When I found that my ability to do ordinary work was worse than my fellow mates.,0
Pie making with momma and grandma,1
Celebrating my besties birthday @ tgif's party!!!! Then casino!!!!!!,5
Dog slept on my social studies notes that I worked Soo hard on,1
You can't beat a bit of Division. Interzone.,1
"Dear @SouthwestAir, I love you and hate you all at the same time! See you at 8! of flying :/",4
"Oh , how dreadful ! I ’ m ever so sorry .",4
Wow. I'm so cranky is just yelled at a Xmas radio station #annoyed,3
no way,5
When a pick-pocket robbed me of my money (K20) while I  was buying bathing soap.,3
&quot; You should have the of losing one's softness in the heart and its hardening.&quot;#islam,4
Ballet first period tomorrow,1
I have a terrible toothache .,0
feeling blissful,1
"I'm The Man, Yea I Said It Bitch I'm The Man Don't You Forget It",1
"` He was depressed and has suffered a great deal of mental anguish . """,0
"precedes control. When ppl r afraid of u, they'll devise a plan 2 try &amp; control u. Beware of that pharaoh spirit. Ex 1:9-11",4
absolutely mad,3
@xamethysttx is the best girlfriend ever. she's taking me on a trip today.,5
Sounds good .,1
i furious this,3
Would you like to stretch your legs ?,1
@collscharf goodmorning sunshine ready to play softball at 7am?,1
today is just a sad day...r.i.p to 3 amazing people. jeeze,0
That ’ s fantastic . Thank you .,1
Better start on my maths homework..,1
lost my travel mug today,0
work work work,1
Things brought me 2day: 1.Finding out I dont have tonsillitis 2.Discovering I had lunch in office fridge 3.This chocolate pudding cup!,1
So jealous of all of you that are eating Thanksgiving meal... I'm playing soccer.,1
But that still sounds expensive .,0
I feel sad :( I know why and idk why but I feel bad for it :( #stupidness,0
FOR months now I have been trying to contain excitement at the thought of the compact disc .,1
Early morning and a test,1
As a child - having a dog - it getting a disease and dying.,0
i am blue,0
"Not going to lie, @Mmoreno34 made my stomach hurt all day!",0
I was afraid before I went to the doctor's.,4
"At WalMart with @iNesha_iP and she just saw a midget and freaked completely out! will KILL you, lol!",4
Christmas music in the library .,1
I bloody booked it!!! Yaaahhh!! @STATravel_UK I'm going around the world in March! I'm also handing my notice in today! #travel,1
"Yay! @ChelseaSettles is staying in Cali! So season 2 is on the horizon, I presume.",1
"And know that I pop bottles because I bottle my emotions, at least I put it all in the open",4
This bus smell like sweaty white men,3
Accidentally spent alot in vs but they gave me a vs fashion show shirt free,5
hopeless as always,0
@TheBodyShopUK Spending good quality time together brings us,1
When my boyfriend almost had a relationship with a close friend of mine.,0
last full day in europe.,0
getting afraid,4
My house area is flooded like a swallow pool :/,1
sad right now,0
@Jassmiinneee going thru that 2nd second stage of Grief eh?,3
"I guess we share the same idiotRT @Nadia_Nabil: I think I need glasses. Everywhere I look, people are two-faced!!",3
I've searched everywhere . Where on earth did I put it ?,0
tearful as always,0
&quot;It's being alive that makes you rich.&quot; ~Notes from The Universe,1
We're ALL afraid of something here..bc u ain't human w/o,4
“@MsUn4gettable1 I only keep those close in my life who bring me not #drama”,1
so fantastic,1
Morehead is about to be overrun by filthy slutbags next year.,1
dislike packing. packed for the weekend. the thought of packing up my whole life again in less than 2 months makes me sick...,1
